host,state,serial,dataset_path,dataset,split,model_id,force_asr_language,model/num_parameters,batch_size,gradient_accumulation_steps,max_steps,lr,wer,cer,rtfx,no_params,num_samples,audio_length_s_mean,eval/cer,eval/loss,train/loss,train/train_audio_seconds,train/epoch,train/global_step,total_flos,train_runtime
DGX-H200-CN05,finished,5,google/fleurs,es_419,validation,q2a_openai/whisper-medium_CohereLabs/tiny-aya-earth,es,3656222720,8,64,1000,0.0015,,,,,,,,0.336262971162796,0.5489,4264399.503499986,1,1000,4.680510560568607e+18,39632.1099
DGX-H200-CN05,finished,5,google/fleurs,es_419,validation,q2a_openai/whisper-medium_CohereLabs/tiny-aya-fire,es,3656222720,8,64,1000,0.0015,,,,,,,,0.29282382130622864,0.5297,4264399.503499986,1,1000,4.680510560568607e+18,39620.9604
DGX-H200-CN05,finished,5,google/fleurs,es_419,validation,q2a_openai/whisper-medium_CohereLabs/tiny-aya-global,es,3656222720,8,64,1000,0.0015,,,,,,,,0.3237636387348175,0.5538,4264399.503499986,1,1000,4.680510560568607e+18,39678.6647
DGX-H200-CN03,finished,5,google/fleurs,es_419,validation,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water,es,3656222720,8,64,1000,0.0015,,,,,,,,0.34876200556755066,0.5525,4264399.503499986,1,1000,4.680510560568607e+18,41371.0726
