host,state,serial,dataset_path,dataset,split,model_id,force_asr_language,model/num_parameters,batch_size,gradient_accumulation_steps,max_steps,lr,wer,cer,rtfx,no_params,num_samples,audio_length_s_mean,eval/cer,eval/loss,train/loss,train/train_audio_seconds,train/epoch,train/global_step,total_flos,train_runtime
DGX-H200-CN03,finished,1,ERISLab/WorldSpeech,crs_sc,val_clean,q2a_openai/whisper-medium_CohereLabs/tiny-aya-earth,crs,3656222720,8,64,1000,0.0015,,,,,,,21.99,0.6775169372558594,0.6445,7611781.659499985,1.286,1000,5.215883359977603e+18,58006.3984
DGX-H200-CN03,finished,1,ERISLab/WorldSpeech,crs_sc,val_clean,q2a_openai/whisper-medium_CohereLabs/tiny-aya-fire,crs,3656222720,8,64,1000,0.0015,,,,,,,27.91,0.6665362119674683,0.6351,7611781.659499985,1.286,1000,5.215883359977603e+18,57717.0096
DGX-H200-CN03,finished,1,ERISLab/WorldSpeech,crs_sc,val_clean,q2a_openai/whisper-medium_CohereLabs/tiny-aya-global,crs,3656222720,8,64,1000,0.0015,,,,,,,20.78,0.6765789985656738,0.645,7611781.659499985,1.286,1000,5.215883359977603e+18,58107.8751
DGX-H200-CN03,finished,1,ERISLab/WorldSpeech,crs_sc,val_clean,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water,crs,3656222720,8,64,1000,0.0015,,,,,,,24.22,0.6710729598999023,0.6395,7611781.659499985,1.286,1000,5.215883359977603e+18,63332.9702
DGX-H200-CN04,finished,1,google/fleurs,am_et,validation,q2a_openai/whisper-medium_CohereLabs/tiny-aya-earth,am,3656222720,8,64,1000,0.0015,,,,,,,38.21,0.8935681581497192,0.2478,7975860.203000017,58.014,1000,8.472659489025688e+18,68228.153
DGX-H200-CN04,finished,1,google/fleurs,am_et,validation,q2a_openai/whisper-medium_CohereLabs/tiny-aya-fire,am,3656222720,8,64,1000,0.0015,,,,,,,34.16,0.8908597230911255,0.2649,7975860.203000017,58.014,1000,8.472659489025688e+18,67664.0307
DGX-H200-CN03,finished,1,google/fleurs,am_et,validation,q2a_openai/whisper-medium_CohereLabs/tiny-aya-global,am,3656222720,8,64,1000,0.0015,,,,,,,40.07,0.9007408022880554,0.2576,7975860.203000017,58.014,1000,8.472659489025688e+18,68761.3158
DGX-H200-CN04,finished,1,google/fleurs,am_et,validation,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water,am,3656222720,8,64,1000,0.0015,,,,,,,37.25,0.9670091271400452,0.3418,7975860.203000017,58.014,1000,8.472659489025688e+18,68240.6243
