run_id,run_name,_step,_runtime,_timestamp,train/global_step,train/epoch,train/train_audio_seconds,train/num_input_tokens_seen,train/loss,train/grad_norm,train/learning_rate,train/train_tokens_per_second,eval/loss,eval/cer,eval/runtime,eval/samples_per_second,eval/steps_per_second,state,host,serial,dataset_path,dataset,split,model_id,force_asr_language,batch_size,gradient_accumulation_steps,max_steps,lr,seed,freeze_encoder,freeze_decoder,peft,dataset_path_train,dataset_train,split_train,model/num_parameters,max_input_length,streaming,seed_recorded,train_audio_seconds_filled,audio_hours,effective_batch,is_eval_row,is_train_row
wd3s5858,q2a_openai/whisper-medium_CohereLabs/tiny-aya-earth_multids_disco-eth/WorldSpeech_am_et_train_1,0,191.342998,1785441183.050551,0,0.000000,,0.000000,,,,,5.494734,508.360000,190.896400,1.168000,0.037000,finished,DGX-H200-CN04,1,google/fleurs,am_et,validation,q2a_openai/whisper-medium_CohereLabs/tiny-aya-earth,am,8,64,1000,0.001500,42,True,True,False,['disco-eth/WorldSpeech'],['am_et'],['train'],3656222720,30,True,True,0.000000,0.000000,512,True,False
wd3s5858,q2a_openai/whisper-medium_CohereLabs/tiny-aya-earth_multids_disco-eth/WorldSpeech_am_et_train_1,1,886.523651,1785441878.231527,10,0.010000,78694.979750,4455784.000000,3.972600,0.667969,0.001350,5028.621000,,,,,,finished,DGX-H200-CN04,1,google/fleurs,am_et,validation,q2a_openai/whisper-medium_CohereLabs/tiny-aya-earth,am,8,64,1000,0.001500,42,True,True,False,['disco-eth/WorldSpeech'],['am_et'],['train'],3656222720,30,True,True,78694.979750,21.859717,512,False,True
wd3s5858,q2a_openai/whisper-medium_CohereLabs/tiny-aya-earth_multids_disco-eth/WorldSpeech_am_et_train_1,2,992.324233,1785441984.031961,10,0.010000,78694.979750,4455784.000000,,,,,2.771785,276.850000,105.798300,2.108000,0.066000,finished,DGX-H200-CN04,1,google/fleurs,am_et,validation,q2a_openai/whisper-medium_CohereLabs/tiny-aya-earth,am,8,64,1000,0.001500,42,True,True,False,['disco-eth/WorldSpeech'],['am_et'],['train'],3656222720,30,True,True,78694.979750,21.859717,512,True,False
wd3s5858,q2a_openai/whisper-medium_CohereLabs/tiny-aya-earth_multids_disco-eth/WorldSpeech_am_et_train_1,3,1635.708328,1785442627.416277,20,1.003000,159234.984438,9026040.000000,2.749000,0.166016,0.001500,5519.602000,,,,,,finished,DGX-H200-CN04,1,google/fleurs,am_et,validation,q2a_openai/whisper-medium_CohereLabs/tiny-aya-earth,am,8,64,1000,0.001500,42,True,True,False,['disco-eth/WorldSpeech'],['am_et'],['train'],3656222720,30,True,True,159234.984438,44.231940,512,False,True
wd3s5858,q2a_openai/whisper-medium_CohereLabs/tiny-aya-earth_multids_disco-eth/WorldSpeech_am_et_train_1,4,1699.047027,1785442690.754751,20,1.003000,159234.984438,9026040.000000,,,,,2.586676,158.730000,63.336400,3.521000,0.111000,finished,DGX-H200-CN04,1,google/fleurs,am_et,validation,q2a_openai/whisper-medium_CohereLabs/tiny-aya-earth,am,8,64,1000,0.001500,42,True,True,False,['disco-eth/WorldSpeech'],['am_et'],['train'],3656222720,30,True,True,159234.984438,44.231940,512,True,False
wd3s5858,q2a_openai/whisper-medium_CohereLabs/tiny-aya-earth_multids_disco-eth/WorldSpeech_am_et_train_1,5,2309.111816,1785443300.819951,30,1.013000,237829.238125,13471424.000000,2.435800,0.090820,0.001499,5835.136000,,,,,,finished,DGX-H200-CN04,1,google/fleurs,am_et,validation,q2a_openai/whisper-medium_CohereLabs/tiny-aya-earth,am,8,64,1000,0.001500,42,True,True,False,['disco-eth/WorldSpeech'],['am_et'],['train'],3656222720,30,True,True,237829.238125,66.063677,512,False,True
wd3s5858,q2a_openai/whisper-medium_CohereLabs/tiny-aya-earth_multids_disco-eth/WorldSpeech_am_et_train_1,6,2368.224097,1785443359.931799,30,1.013000,237829.238125,13471424.000000,,,,,2.581383,113.670000,59.110000,3.773000,0.118000,finished,DGX-H200-CN04,1,google/fleurs,am_et,validation,q2a_openai/whisper-medium_CohereLabs/tiny-aya-earth,am,8,64,1000,0.001500,42,True,True,False,['disco-eth/WorldSpeech'],['am_et'],['train'],3656222720,30,True,True,237829.238125,66.063677,512,True,False
wd3s5858,q2a_openai/whisper-medium_CohereLabs/tiny-aya-earth_multids_disco-eth/WorldSpeech_am_et_train_1,7,2990.337967,1785443982.045993,40,2.006000,318304.565000,18052328.000000,2.631000,0.086914,0.001497,6037.771000,,,,,,finished,DGX-H200-CN04,1,google/fleurs,am_et,validation,q2a_openai/whisper-medium_CohereLabs/tiny-aya-earth,am,8,64,1000,0.001500,42,True,True,False,['disco-eth/WorldSpeech'],['am_et'],['train'],3656222720,30,True,True,318304.565000,88.417935,512,False,True
wd3s5858,q2a_openai/whisper-medium_CohereLabs/tiny-aya-earth_multids_disco-eth/WorldSpeech_am_et_train_1,8,3062.372584,1785444054.080231,40,2.006000,318304.565000,18052328.000000,,,,,2.566792,117.880000,72.032000,3.096000,0.097000,finished,DGX-H200-CN04,1,google/fleurs,am_et,validation,q2a_openai/whisper-medium_CohereLabs/tiny-aya-earth,am,8,64,1000,0.001500,42,True,True,False,['disco-eth/WorldSpeech'],['am_et'],['train'],3656222720,30,True,True,318304.565000,88.417935,512,True,False
wd3s5858,q2a_openai/whisper-medium_CohereLabs/tiny-aya-earth_multids_disco-eth/WorldSpeech_am_et_train_1,9,3672.730500,1785444664.438359,50,2.016000,396763.993625,22505008.000000,2.381300,0.092285,0.001494,6128.328000,,,,,,finished,DGX-H200-CN04,1,google/fleurs,am_et,validation,q2a_openai/whisper-medium_CohereLabs/tiny-aya-earth,am,8,64,1000,0.001500,42,True,True,False,['disco-eth/WorldSpeech'],['am_et'],['train'],3656222720,30,True,True,396763.993625,110.212220,512,False,True
wd3s5858,q2a_openai/whisper-medium_CohereLabs/tiny-aya-earth_multids_disco-eth/WorldSpeech_am_et_train_1,10,3727.572364,1785444719.279975,50,2.016000,396763.993625,22505008.000000,,,,,2.566656,105.610000,54.839800,4.066000,0.128000,finished,DGX-H200-CN04,1,google/fleurs,am_et,validation,q2a_openai/whisper-medium_CohereLabs/tiny-aya-earth,am,8,64,1000,0.001500,42,True,True,False,['disco-eth/WorldSpeech'],['am_et'],['train'],3656222720,30,True,True,396763.993625,110.212220,512,True,False
wd3s5858,q2a_openai/whisper-medium_CohereLabs/tiny-aya-earth_multids_disco-eth/WorldSpeech_am_et_train_1,11,4372.299853,1785445364.007668,60,3.009000,477762.054625,27098680.000000,2.584800,0.069824,0.001491,6198.431000,,,,,,finished,DGX-H200-CN04,1,google/fleurs,am_et,validation,q2a_openai/whisper-medium_CohereLabs/tiny-aya-earth,am,8,64,1000,0.001500,42,True,True,False,['disco-eth/WorldSpeech'],['am_et'],['train'],3656222720,30,True,True,477762.054625,132.711682,512,False,True
wd3s5858,q2a_openai/whisper-medium_CohereLabs/tiny-aya-earth_multids_disco-eth/WorldSpeech_am_et_train_1,12,4426.104777,1785445417.812472,60,3.009000,477762.054625,27098680.000000,,,,,2.548176,102.610000,53.803000,4.145000,0.130000,finished,DGX-H200-CN04,1,google/fleurs,am_et,validation,q2a_openai/whisper-medium_CohereLabs/tiny-aya-earth,am,8,64,1000,0.001500,42,True,True,False,['disco-eth/WorldSpeech'],['am_et'],['train'],3656222720,30,True,True,477762.054625,132.711682,512,True,False
wd3s5858,q2a_openai/whisper-medium_CohereLabs/tiny-aya-earth_multids_disco-eth/WorldSpeech_am_et_train_1,13,5054.837372,1785446046.545329,70,4.002000,558539.032375,31668328.000000,2.564800,0.211914,0.001487,6265.498000,,,,,,finished,DGX-H200-CN04,1,google/fleurs,am_et,validation,q2a_openai/whisper-medium_CohereLabs/tiny-aya-earth,am,8,64,1000,0.001500,42,True,True,False,['disco-eth/WorldSpeech'],['am_et'],['train'],3656222720,30,True,True,558539.032375,155.149731,512,False,True
wd3s5858,q2a_openai/whisper-medium_CohereLabs/tiny-aya-earth_multids_disco-eth/WorldSpeech_am_et_train_1,14,5106.132791,1785446097.840498,70,4.002000,558539.032375,31668328.000000,,,,,2.546698,95.150000,51.293100,4.348000,0.136000,finished,DGX-H200-CN04,1,google/fleurs,am_et,validation,q2a_openai/whisper-medium_CohereLabs/tiny-aya-earth,am,8,64,1000,0.001500,42,True,True,False,['disco-eth/WorldSpeech'],['am_et'],['train'],3656222720,30,True,True,558539.032375,155.149731,512,True,False
wd3s5858,q2a_openai/whisper-medium_CohereLabs/tiny-aya-earth_multids_disco-eth/WorldSpeech_am_et_train_1,15,5718.481380,1785446710.189347,80,4.012000,636783.550313,36120392.000000,2.316800,0.139648,0.001482,6316.915000,,,,,,finished,DGX-H200-CN04,1,google/fleurs,am_et,validation,q2a_openai/whisper-medium_CohereLabs/tiny-aya-earth,am,8,64,1000,0.001500,42,True,True,False,['disco-eth/WorldSpeech'],['am_et'],['train'],3656222720,30,True,True,636783.550313,176.884320,512,False,True
wd3s5858,q2a_openai/whisper-medium_CohereLabs/tiny-aya-earth_multids_disco-eth/WorldSpeech_am_et_train_1,16,5771.039347,1785446762.746812,80,4.012000,636783.550313,36120392.000000,,,,,2.531544,98.400000,52.555200,4.243000,0.133000,finished,DGX-H200-CN04,1,google/fleurs,am_et,validation,q2a_openai/whisper-medium_CohereLabs/tiny-aya-earth,am,8,64,1000,0.001500,42,True,True,False,['disco-eth/WorldSpeech'],['am_et'],['train'],3656222720,30,True,True,636783.550313,176.884320,512,True,False
wd3s5858,q2a_openai/whisper-medium_CohereLabs/tiny-aya-earth_multids_disco-eth/WorldSpeech_am_et_train_1,17,6397.347612,1785447389.055459,90,5.005000,717357.959000,40697808.000000,2.505700,0.191406,0.001477,6362.105000,,,,,,finished,DGX-H200-CN04,1,google/fleurs,am_et,validation,q2a_openai/whisper-medium_CohereLabs/tiny-aya-earth,am,8,64,1000,0.001500,42,True,True,False,['disco-eth/WorldSpeech'],['am_et'],['train'],3656222720,30,True,True,717357.959000,199.266100,512,False,True
