run_id,run_name,_step,_runtime,_timestamp,train/global_step,train/epoch,train/train_audio_seconds,train/num_input_tokens_seen,train/loss,train/grad_norm,train/learning_rate,train/train_tokens_per_second,eval/loss,eval/cer,eval/runtime,eval/samples_per_second,eval/steps_per_second,state,host,serial,dataset_path,dataset,split,model_id,force_asr_language,batch_size,gradient_accumulation_steps,max_steps,lr,seed,freeze_encoder,freeze_decoder,peft,dataset_path_train,dataset_train,split_train,model/num_parameters,max_input_length,streaming,seed_recorded,train_audio_seconds_filled,audio_hours,effective_batch,is_eval_row,is_train_row
e8h3ys8j,q2a_openai/whisper-medium_CohereLabs/tiny-aya-earth_multids_disco-eth/WorldSpeech_es_es_train_5,0,125.622936,1784299841.815941,0,0.000000,,0.000000,,,,,7.399897,,125.203700,3.251000,0.104000,finished,DGX-H200-CN05,5,google/fleurs,es_419,validation,q2a_openai/whisper-medium_CohereLabs/tiny-aya-earth,es,8,64,1000,0.001500,42,True,True,False,['disco-eth/WorldSpeech'],['es_es'],['train'],3656222720,30,True,True,0.000000,0.000000,512,False,False
e8h3ys8j,q2a_openai/whisper-medium_CohereLabs/tiny-aya-earth_multids_disco-eth/WorldSpeech_es_es_train_5,1,419.350104,1784300135.543300,10,0.010000,27853.898187,1768000.000000,6.441100,3.484375,0.001350,4220.188000,,,,,,finished,DGX-H200-CN05,5,google/fleurs,es_419,validation,q2a_openai/whisper-medium_CohereLabs/tiny-aya-earth,es,8,64,1000,0.001500,42,True,True,False,['disco-eth/WorldSpeech'],['es_es'],['train'],3656222720,30,True,True,27853.898187,7.737194,512,False,True
e8h3ys8j,q2a_openai/whisper-medium_CohereLabs/tiny-aya-earth_multids_disco-eth/WorldSpeech_es_es_train_5,2,505.808033,1784300222.001049,10,0.010000,27853.898187,1768000.000000,,,,,4.553397,,86.456200,4.708000,0.150000,finished,DGX-H200-CN05,5,google/fleurs,es_419,validation,q2a_openai/whisper-medium_CohereLabs/tiny-aya-earth,es,8,64,1000,0.001500,42,True,True,False,['disco-eth/WorldSpeech'],['es_es'],['train'],3656222720,30,True,True,27853.898187,7.737194,512,False,False
e8h3ys8j,q2a_openai/whisper-medium_CohereLabs/tiny-aya-earth_multids_disco-eth/WorldSpeech_es_es_train_5,3,800.731251,1784300516.924433,20,0.020000,60173.797938,3789568.000000,4.394100,1.578125,0.001500,4735.065000,,,,,,finished,DGX-H200-CN05,5,google/fleurs,es_419,validation,q2a_openai/whisper-medium_CohereLabs/tiny-aya-earth,es,8,64,1000,0.001500,42,True,True,False,['disco-eth/WorldSpeech'],['es_es'],['train'],3656222720,30,True,True,60173.797938,16.714944,512,False,True
e8h3ys8j,q2a_openai/whisper-medium_CohereLabs/tiny-aya-earth_multids_disco-eth/WorldSpeech_es_es_train_5,4,886.947790,1784300603.140816,20,0.020000,60173.797938,3789568.000000,,,,,4.304393,,86.214800,4.721000,0.151000,finished,DGX-H200-CN05,5,google/fleurs,es_419,validation,q2a_openai/whisper-medium_CohereLabs/tiny-aya-earth,es,8,64,1000,0.001500,42,True,True,False,['disco-eth/WorldSpeech'],['es_es'],['train'],3656222720,30,True,True,60173.797938,16.714944,512,False,False
e8h3ys8j,q2a_openai/whisper-medium_CohereLabs/tiny-aya-earth_multids_disco-eth/WorldSpeech_es_es_train_5,5,1222.711962,1784300938.905204,30,0.030000,98956.297063,6088888.000000,3.967600,0.578125,0.001499,4981.497000,,,,,,finished,DGX-H200-CN05,5,google/fleurs,es_419,validation,q2a_openai/whisper-medium_CohereLabs/tiny-aya-earth,es,8,64,1000,0.001500,42,True,True,False,['disco-eth/WorldSpeech'],['es_es'],['train'],3656222720,30,True,True,98956.297063,27.487860,512,False,True
e8h3ys8j,q2a_openai/whisper-medium_CohereLabs/tiny-aya-earth_multids_disco-eth/WorldSpeech_es_es_train_5,6,1309.944188,1784301026.137227,30,0.030000,98956.297063,6088888.000000,,,,,4.518085,,87.230300,4.666000,0.149000,finished,DGX-H200-CN05,5,google/fleurs,es_419,validation,q2a_openai/whisper-medium_CohereLabs/tiny-aya-earth,es,8,64,1000,0.001500,42,True,True,False,['disco-eth/WorldSpeech'],['es_es'],['train'],3656222720,30,True,True,98956.297063,27.487860,512,False,False
e8h3ys8j,q2a_openai/whisper-medium_CohereLabs/tiny-aya-earth_multids_disco-eth/WorldSpeech_es_es_train_5,7,1648.636981,1784301364.830123,40,0.040000,138925.300063,8460384.000000,3.784500,0.863281,0.001497,5133.025000,,,,,,finished,DGX-H200-CN05,5,google/fleurs,es_419,validation,q2a_openai/whisper-medium_CohereLabs/tiny-aya-earth,es,8,64,1000,0.001500,42,True,True,False,['disco-eth/WorldSpeech'],['es_es'],['train'],3656222720,30,True,True,138925.300063,38.590361,512,False,True
e8h3ys8j,q2a_openai/whisper-medium_CohereLabs/tiny-aya-earth_multids_disco-eth/WorldSpeech_es_es_train_5,8,1735.583582,1784301451.776540,40,0.040000,138925.300063,8460384.000000,,,,,4.476449,,86.943300,4.681000,0.150000,finished,DGX-H200-CN05,5,google/fleurs,es_419,validation,q2a_openai/whisper-medium_CohereLabs/tiny-aya-earth,es,8,64,1000,0.001500,42,True,True,False,['disco-eth/WorldSpeech'],['es_es'],['train'],3656222720,30,True,True,138925.300063,38.590361,512,False,False
e8h3ys8j,q2a_openai/whisper-medium_CohereLabs/tiny-aya-earth_multids_disco-eth/WorldSpeech_es_es_train_5,9,2083.601471,1784301799.794692,50,0.050000,182019.898313,10963952.000000,3.667300,0.378906,0.001494,5263.059000,,,,,,finished,DGX-H200-CN05,5,google/fleurs,es_419,validation,q2a_openai/whisper-medium_CohereLabs/tiny-aya-earth,es,8,64,1000,0.001500,42,True,True,False,['disco-eth/WorldSpeech'],['es_es'],['train'],3656222720,30,True,True,182019.898313,50.561083,512,False,True
